trial	group	subject	repetition	x	y	random	triedToEat	ate
Travel	Control	1	0	-0.189409872281683	0.664689345955216	false	false	false
Travel	Control	1	0	-0.23787615037729	0.676951438161278	false	false	false
Travel	Control	1	0	-0.287035538578466	0.686016662100618	false	false	false
Travel	Control	1	0	-0.336718101458279	0.691387094552306	false	false	false
Travel	Control	1	0	-0.386689380729737	0.691772114100993	false	false	false
Travel	Control	1	0	-0.43625890018753	0.685607147110382	false	false	false
Travel	Control	1	0	-0.484378967529037	0.67233688980453	false	false	false
Travel	Control	1	0	-0.529853961007719	0.651746279714887	false	false	false
Travel	Control	1	0	-0.571514480739926	0.624192195071639	false	false	false
Travel	Control	1	0	-0.608807081771502	0.590974434456926	false	false	false
Travel	Control	1	0	-0.642200682097858	0.553802719353756	false	false	false
Travel	Control	1	0	-0.672069476721908	0.513732726961505	false	false	false
Travel	Control	1	0	-0.698878701214467	0.471544250890584	false	false	false
Travel	Control	1	0	-0.723244060896683	0.427897221877785	false	false	false
Travel	Control	1	0	-0.745395113907081	0.383081629458144	false	false	false
Travel	Control	1	0	-0.765512109185587	0.337312354800094	false	false	false
Travel	Control	1	0	-0.783613957833076	0.29070755088641	false	false	false
Travel	Control	1	0	-0.799897293396201	0.243437346011449	false	false	false
Travel	Control	1	0	-0.814468106780175	0.195612656650098	false	false	false
Travel	Control	1	0	-0.827352460104498	0.147307093156596	false	false	false
Travel	Control	1	0	-0.838549581623935	0.0985833976844669	false	false	false
Travel	Control	1	0	-0.848032059289213	0.0494977309708157	false	false	false
Travel	Control	1	0	-0.855744887158275	0.000103581812040404	false	false	false
Travel	Control	1	0	-0.861603325918622	-0.0495442471112316	false	false	false
Travel	Control	1	0	-0.865489507231736	-0.0993850977533338	false	false	false
Travel	Control	1	0	-0.867247701167225	-0.149346785712011	false	false	false
Travel	Control	1	0	-0.866678205723341	-0.199338053508096	false	false	false
Travel	Control	1	0	-0.863261206511666	-0.249214197077352	false	false	false
Travel	Control	1	0	-0.857159945099113	-0.298829593504881	false	false	false
Travel	Control	1	0	-0.848396892633531	-0.348042752919127	false	false	false
Travel	Control	1	0	-0.836963169066397	-0.396706975977512	false	false	false
Travel	Control	1	0	-0.822445232793423	-0.444540037107227	false	false	false
Travel	Control	1	0	-0.805028262164177	-0.491394483085144	false	false	false
Travel	Control	1	0	-0.784634606535633	-0.537028139879333	false	false	false
Travel	Control	1	0	-0.760798163573185	-0.580963320921078	false	false	false
Travel	Control	1	0	-0.733448077146804	-0.622785146928076	false	false	false
Travel	Control	1	0	-0.702135731276553	-0.661719562753182	false	false	false
Travel	Control	1	0	-0.666057159961548	-0.696251945525657	false	false	false
Travel	Control	1	0	-0.624314803084677	-0.723532850456945	false	false	false
Travel	Control	1	0	-0.576638723217216	-0.737279054644457	false	false	false
Travel	Control	1	0	-0.527693922144657	-0.729848337113175	false	false	false
Travel	Control	1	0	-0.485005098983803	-0.704318019361202	false	false	false
Travel	Control	1	0	-0.449842035701587	-0.668903209712309	false	false	false
Travel	Control	1	0	-0.420677854414541	-0.628334487225067	false	false	false
Travel	Control	1	0	-0.395768193029813	-0.585002393421254	false	false	false
Travel	Control	1	0	-0.374358971239717	-0.53982882771966	false	false	false
Travel	Control	1	0	-0.355681828596218	-0.493456827524742	false	true	true
Travel	Control	1	0	-0.339404353311162	-0.446186810104146	false	false	false
Travel	Control	1	0	-0.325616470814941	-0.398131465632334	false	false	false
Travel	Control	1	0	-0.314628875315584	-0.349365372316974	false	false	false
Travel	Control	1	0	-0.311098496988469	-0.299869019912471	false	false	false
Travel	Control	1	0	-0.3333333	-0.3333333	false	false	false
